gene_id	sumUMI	CPM	type	biotype	zScore	pValue	calls_pValue	cellTypeName	cellTypeId
ENSMUSG00000039286	2	2.44717467565759	genic	protein_coding	-0.275923689873331	0.60869666096037	absent	B-cell	CL:0000236
ENSMUSG00000039294	78	95.4398123506459	genic	protein_coding	3.56173072567594	0.000184209070764613	present	B-cell	CL:0000236
ENSMUSG00000039296	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039298	12	14.6830480539455	genic	protein_coding	1.60098034583453	0.0546906361769977	absent	B-cell	CL:0000236
ENSMUSG00000039304	3	3.67076201348638	genic	protein_coding	0.148809155587676	0.440852112984344	absent	B-cell	CL:0000236
ENSMUSG00000039307	8	9.78869870263035	genic	protein_coding	1.17624750037352	0.11974799406329	absent	B-cell	CL:0000236
ENSMUSG00000039308	8	9.78869870263035	genic	protein_coding	1.17624750037352	0.11974799406329	absent	B-cell	CL:0000236
ENSMUSG00000039313	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039315	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039316	72	88.0982883236731	genic	protein_coding	3.47788438154239	0.00025269393232083	present	B-cell	CL:0000236
ENSMUSG00000039318	13	15.9066353917743	genic	protein_coding	1.68482668996808	0.0460110069452485	present	B-cell	CL:0000236
ENSMUSG00000039321	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039323	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039328	27	33.0368581213774	genic	protein_coding	2.45044603675654	0.00713396737919924	present	B-cell	CL:0000236
ENSMUSG00000039329	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039330	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039335	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039337	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039339	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039342	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039345	8	9.78869870263035	genic	protein_coding	1.17624750037352	0.11974799406329	absent	B-cell	CL:0000236
ENSMUSG00000039347	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039349	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039354	5	6.11793668914397	genic	protein_coding	0.683909257613335	0.247016233918675	absent	B-cell	CL:0000236
ENSMUSG00000039356	66	80.7567642967004	genic	protein_coding	3.38673821631816	0.000353644212497302	present	B-cell	CL:0000236
ENSMUSG00000039357	12	14.6830480539455	genic	protein_coding	1.60098034583453	0.0546906361769977	absent	B-cell	CL:0000236
ENSMUSG00000039358	3	3.67076201348638	genic	protein_coding	0.148809155587676	0.440852112984344	absent	B-cell	CL:0000236
ENSMUSG00000039361	197	241.046705552272	genic	protein_coding	4.53225274639482	2.91789824691767e-06	present	B-cell	CL:0000236
ENSMUSG00000039364	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039367	8	9.78869870263035	genic	protein_coding	1.17624750037352	0.11974799406329	absent	B-cell	CL:0000236
ENSMUSG00000039372	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039375	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039376	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039377	9	11.0122860404591	genic	protein_coding	1.29962759617211	0.0968643183543079	absent	B-cell	CL:0000236
ENSMUSG00000039382	18	22.0245720809183	genic	protein_coding	2.02571319129554	0.0213970920568949	present	B-cell	CL:0000236
ENSMUSG00000039384	5	6.11793668914397	genic	protein_coding	0.683909257613335	0.247016233918675	absent	B-cell	CL:0000236
ENSMUSG00000039385	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039391	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039395	10	12.2358733782879	genic	protein_coding	1.40999485273676	0.0792706013903947	absent	B-cell	CL:0000236
ENSMUSG00000039396	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039405	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039410	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039414	5	6.11793668914397	genic	protein_coding	0.683909257613335	0.247016233918675	absent	B-cell	CL:0000236
ENSMUSG00000039419	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039427	5	6.11793668914397	genic	protein_coding	0.683909257613335	0.247016233918675	absent	B-cell	CL:0000236
ENSMUSG00000039428	13	15.9066353917743	genic	protein_coding	1.68482668996808	0.0460110069452485	present	B-cell	CL:0000236
ENSMUSG00000039431	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039438	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039449	19	23.2481594187471	genic	protein_coding	2.0823496916431	0.0186552700469892	present	B-cell	CL:0000236
ENSMUSG00000039450	11	13.4594607161167	genic	protein_coding	1.5098341806103	0.065542870464603	absent	B-cell	CL:0000236
ENSMUSG00000039452	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039456	68	83.2039389723579	genic	protein_coding	3.41800979488423	0.000315404183720676	present	B-cell	CL:0000236
ENSMUSG00000039457	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039458	8	9.78869870263035	genic	protein_coding	1.17624750037352	0.11974799406329	absent	B-cell	CL:0000236
ENSMUSG00000039461	8	9.78869870263035	genic	protein_coding	1.17624750037352	0.11974799406329	absent	B-cell	CL:0000236
ENSMUSG00000039462	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039463	22	26.9189214322335	genic	protein_coding	2.23591977573373	0.012678513332349	present	B-cell	CL:0000236
ENSMUSG00000039470	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039473	18	22.0245720809183	genic	protein_coding	2.02571319129554	0.0213970920568949	present	B-cell	CL:0000236
ENSMUSG00000039474	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039476	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039477	15	18.3538100674319	genic	protein_coding	1.83472769819777	0.0332730230697988	present	B-cell	CL:0000236
ENSMUSG00000039478	18	22.0245720809183	genic	protein_coding	2.02571319129554	0.0213970920568949	present	B-cell	CL:0000236
ENSMUSG00000039480	25	30.5896834457198	genic	protein_coding	2.36982780022343	0.00889818584021379	present	B-cell	CL:0000236
ENSMUSG00000039481	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039483	10	12.2358733782879	genic	protein_coding	1.40999485273676	0.0792706013903947	absent	B-cell	CL:0000236
ENSMUSG00000039485	4	4.89434935131517	genic	protein_coding	0.450161905250094	0.326296851206486	absent	B-cell	CL:0000236
ENSMUSG00000039488	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039492	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039496	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039497	5	6.11793668914397	genic	protein_coding	0.683909257613335	0.247016233918675	absent	B-cell	CL:0000236
ENSMUSG00000039501	14	17.1302227296031	genic	protein_coding	1.76245627943154	0.0389961185198451	present	B-cell	CL:0000236
ENSMUSG00000039508	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039509	3	3.67076201348638	genic	protein_coding	0.148809155587676	0.440852112984344	absent	B-cell	CL:0000236
ENSMUSG00000039512	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039515	21	25.6953340944047	genic	protein_coding	2.18718912489255	0.0143643602289671	present	B-cell	CL:0000236
ENSMUSG00000039518	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039519	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039521	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039523	6	7.34152402697276	genic	protein_coding	0.874894750711102	0.190815587766097	absent	B-cell	CL:0000236
ENSMUSG00000039529	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039530	11	13.4594607161167	genic	protein_coding	1.5098341806103	0.065542870464603	absent	B-cell	CL:0000236
ENSMUSG00000039531	45	55.0614302022957	genic	protein_coding	2.9855461387822	0.00141536215605064	present	B-cell	CL:0000236
ENSMUSG00000039533	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039536	32	39.1547948105214	genic	protein_coding	2.62841869062037	0.0042891430103865	present	B-cell	CL:0000236
ENSMUSG00000039539	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039540	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039542	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039543	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039545	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039546	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039552	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039555	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039556	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039563	1	1.22358733782879	genic	lincRNA	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039568	81	99.1105743641323	genic	protein_coding	3.60126447734098	0.000158336612637568	present	B-cell	CL:0000236
ENSMUSG00000039577	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039578	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039579	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039585	4	4.89434935131517	genic	protein_coding	0.450161905250094	0.326296851206486	absent	B-cell	CL:0000236
ENSMUSG00000039599	46	56.2850175401245	genic	protein_coding	3.00856948506801	0.00131240385836701	present	B-cell	CL:0000236
ENSMUSG00000039601	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039607	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039608	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039611	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039615	25	30.5896834457198	genic	protein_coding	2.36982780022343	0.00889818584021379	present	B-cell	CL:0000236
ENSMUSG00000039616	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039617	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039620	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039621	33	40.3783821483502	genic	protein_coding	2.66065262119473	0.00389946864863601	present	B-cell	CL:0000236
ENSMUSG00000039623	10	12.2358733782879	genic	protein_coding	1.40999485273676	0.0792706013903947	absent	B-cell	CL:0000236
ENSMUSG00000039628	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039629	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039630	130	159.066353917743	genic	protein_coding	4.0968308277016	2.09422378435307e-05	present	B-cell	CL:0000236
ENSMUSG00000039632	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039633	8	9.78869870263035	genic	protein_coding	1.17624750037352	0.11974799406329	absent	B-cell	CL:0000236
ENSMUSG00000039634	5	6.11793668914397	genic	protein_coding	0.683909257613335	0.247016233918675	absent	B-cell	CL:0000236
ENSMUSG00000039637	33	40.3783821483502	genic	protein_coding	2.66065262119473	0.00389946864863601	present	B-cell	CL:0000236
ENSMUSG00000039639	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039640	63	77.086002283214	genic	protein_coding	3.33800756547698	0.00042190725920677	present	B-cell	CL:0000236
ENSMUSG00000039646	3	3.67076201348638	genic	protein_coding	0.148809155587676	0.440852112984344	absent	B-cell	CL:0000236
ENSMUSG00000039648	6	7.34152402697276	genic	protein_coding	0.874894750711102	0.190815587766097	absent	B-cell	CL:0000236
ENSMUSG00000039652	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039653	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039656	13	15.9066353917743	genic	protein_coding	1.68482668996808	0.0460110069452485	present	B-cell	CL:0000236
ENSMUSG00000039660	28	34.2604454592062	genic	protein_coding	2.48854187455497	0.00641340654964956	present	B-cell	CL:0000236
ENSMUSG00000039661	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039662	4	4.89434935131517	genic	protein_coding	0.450161905250094	0.326296851206486	absent	B-cell	CL:0000236
ENSMUSG00000039670	9	11.0122860404591	genic	protein_coding	1.29962759617211	0.0968643183543079	absent	B-cell	CL:0000236
ENSMUSG00000039671	105	128.476670472023	genic	protein_coding	3.87310766750264	5.37281636306456e-05	present	B-cell	CL:0000236
ENSMUSG00000039672	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039676	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039678	8	9.78869870263035	genic	protein_coding	1.17624750037352	0.11974799406329	absent	B-cell	CL:0000236
ENSMUSG00000039680	9	11.0122860404591	genic	protein_coding	1.29962759617211	0.0968643183543079	absent	B-cell	CL:0000236
ENSMUSG00000039682	16	19.5773974052607	genic	protein_coding	1.90233309549695	0.0285638108020203	present	B-cell	CL:0000236
ENSMUSG00000039683	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039684	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039686	34	41.601969486179	genic	protein_coding	2.69192419976081	0.00355205447788473	present	B-cell	CL:0000236
ENSMUSG00000039691	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039693	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039697	17	20.8009847430895	genic	protein_coding	1.96583860463738	0.0246586284424199	present	B-cell	CL:0000236
ENSMUSG00000039699	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039701	51	62.4029542292685	genic	protein_coding	3.11665704522182	0.000914571131866375	present	B-cell	CL:0000236
ENSMUSG00000039703	6	7.34152402697276	genic	protein_coding	0.874894750711102	0.190815587766097	absent	B-cell	CL:0000236
ENSMUSG00000039704	2	2.44717467565759	genic	protein_coding	-0.275923689873331	0.60869666096037	absent	B-cell	CL:0000236
ENSMUSG00000039706	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039710	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039713	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039714	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039715	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039716	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039717	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039720	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039725	11	13.4594607161167	genic	protein_coding	1.5098341806103	0.065542870464603	absent	B-cell	CL:0000236
ENSMUSG00000039728	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039735	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039737	20	24.4717467565759	genic	protein_coding	2.13608044786019	0.0163364285707169	present	B-cell	CL:0000236
ENSMUSG00000039738	4	4.89434935131517	genic	protein_coding	0.450161905250094	0.326296851206486	absent	B-cell	CL:0000236
ENSMUSG00000039740	10	12.2358733782879	genic	protein_coding	1.40999485273676	0.0792706013903947	absent	B-cell	CL:0000236
ENSMUSG00000039741	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039742	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039745	23	28.1425087700622	genic	protein_coding	2.28248388994459	0.0112303937702695	present	B-cell	CL:0000236
ENSMUSG00000039747	15	18.3538100674319	genic	protein_coding	1.83472769819777	0.0332730230697988	present	B-cell	CL:0000236
ENSMUSG00000039748	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039753	35	42.8255568240078	genic	protein_coding	2.72228922691821	0.00324156873206654	present	B-cell	CL:0000236
ENSMUSG00000039754	6	7.34152402697276	genic	protein_coding	0.874894750711102	0.190815587766097	absent	B-cell	CL:0000236
ENSMUSG00000039756	44	53.8378428644669	genic	protein_coding	2.96200537085715	0.00152821226205992	present	B-cell	CL:0000236
ENSMUSG00000039759	91	111.34644774242	genic	protein_coding	3.72320665927295	9.83541899512861e-05	present	B-cell	CL:0000236
ENSMUSG00000039760	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039763	3	3.67076201348638	genic	protein_coding	0.148809155587676	0.440852112984344	absent	B-cell	CL:0000236
ENSMUSG00000039765	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039768	34	41.601969486179	genic	protein_coding	2.69192419976081	0.00355205447788473	present	B-cell	CL:0000236
ENSMUSG00000039770	25	30.5896834457198	genic	protein_coding	2.36982780022343	0.00889818584021379	present	B-cell	CL:0000236
ENSMUSG00000039771	110	134.594607161167	genic	protein_coding	3.92183831834382	4.39379763761738e-05	present	B-cell	CL:0000236
ENSMUSG00000039774	23	28.1425087700622	genic	protein_coding	2.28248388994459	0.0112303937702695	present	B-cell	CL:0000236
ENSMUSG00000039775	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039781	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039782	3	3.67076201348638	genic	protein_coding	0.148809155587676	0.440852112984344	absent	B-cell	CL:0000236
ENSMUSG00000039783	36	44.0491441618366	genic	protein_coding	2.75179878641896	0.00296344625770043	present	B-cell	CL:0000236
ENSMUSG00000039785	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039787	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039789	9	11.0122860404591	genic	protein_coding	1.29962759617211	0.0968643183543079	absent	B-cell	CL:0000236
ENSMUSG00000039795	17	20.8009847430895	genic	protein_coding	1.96583860463738	0.0246586284424199	present	B-cell	CL:0000236
ENSMUSG00000039798	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039801	37	45.2727314996653	genic	protein_coding	2.78049976225367	0.00271376497251727	present	B-cell	CL:0000236
ENSMUSG00000039804	18	22.0245720809183	genic	protein_coding	2.02571319129554	0.0213970920568949	present	B-cell	CL:0000236
ENSMUSG00000039809	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039810	11	13.4594607161167	genic	protein_coding	1.5098341806103	0.065542870464603	absent	B-cell	CL:0000236
ENSMUSG00000039813	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039814	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039824	5	6.11793668914397	genic	protein_coding	0.683909257613335	0.247016233918675	absent	B-cell	CL:0000236
ENSMUSG00000039826	8	9.78869870263035	genic	protein_coding	1.17624750037352	0.11974799406329	absent	B-cell	CL:0000236
ENSMUSG00000039828	32	39.1547948105214	genic	protein_coding	2.62841869062037	0.0042891430103865	present	B-cell	CL:0000236
ENSMUSG00000039830	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039831	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039834	3	3.67076201348638	genic	protein_coding	0.148809155587676	0.440852112984344	absent	B-cell	CL:0000236
ENSMUSG00000039835	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039838	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039840	16	19.5773974052607	genic	protein_coding	1.90233309549695	0.0285638108020203	present	B-cell	CL:0000236
ENSMUSG00000039841	36	44.0491441618366	genic	protein_coding	2.75179878641896	0.00296344625770043	present	B-cell	CL:0000236
ENSMUSG00000039842	2	2.44717467565759	genic	protein_coding	-0.275923689873331	0.60869666096037	absent	B-cell	CL:0000236
ENSMUSG00000039844	21	25.6953340944047	genic	protein_coding	2.18718912489255	0.0143643602289671	present	B-cell	CL:0000236
ENSMUSG00000039849	52	63.6265415670972	genic	protein_coding	3.13699788021493	0.000853436806330308	present	B-cell	CL:0000236
ENSMUSG00000039850	13	15.9066353917743	genic	protein_coding	1.68482668996808	0.0460110069452485	present	B-cell	CL:0000236
ENSMUSG00000039851	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039852	49	59.9557795536109	genic	protein_coding	3.07475065361299	0.00105339304013101	present	B-cell	CL:0000236
ENSMUSG00000039853	13	15.9066353917743	genic	protein_coding	1.68482668996808	0.0460110069452485	present	B-cell	CL:0000236
ENSMUSG00000039860	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039865	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039873	8	9.78869870263035	genic	protein_coding	1.17624750037352	0.11974799406329	absent	B-cell	CL:0000236
ENSMUSG00000039878	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039879	9	11.0122860404591	genic	protein_coding	1.29962759617211	0.0968643183543079	absent	B-cell	CL:0000236
ENSMUSG00000039883	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039886	14	17.1302227296031	genic	protein_coding	1.76245627943154	0.0389961185198451	present	B-cell	CL:0000236
ENSMUSG00000039887	9	11.0122860404591	genic	protein_coding	1.29962759617211	0.0968643183543079	absent	B-cell	CL:0000236
ENSMUSG00000039891	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039899	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039901	11	13.4594607161167	genic	protein_coding	1.5098341806103	0.065542870464603	absent	B-cell	CL:0000236
ENSMUSG00000039903	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039904	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039908	2	2.44717467565759	genic	protein_coding	-0.275923689873331	0.60869666096037	absent	B-cell	CL:0000236
ENSMUSG00000039910	30	36.7076201348638	genic	protein_coding	2.56081329332119	0.00522137302091883	present	B-cell	CL:0000236
ENSMUSG00000039911	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039913	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039914	8	9.78869870263035	genic	protein_coding	1.17624750037352	0.11974799406329	absent	B-cell	CL:0000236
ENSMUSG00000039917	4	4.89434935131517	genic	protein_coding	0.450161905250094	0.326296851206486	absent	B-cell	CL:0000236
ENSMUSG00000039929	3	3.67076201348638	genic	protein_coding	0.148809155587676	0.440852112984344	absent	B-cell	CL:0000236
ENSMUSG00000039934	9	11.0122860404591	genic	protein_coding	1.29962759617211	0.0968643183543079	absent	B-cell	CL:0000236
ENSMUSG00000039936	39	47.7199061753229	genic	protein_coding	2.83564513055251	0.00228666154526526	present	B-cell	CL:0000236
ENSMUSG00000039942	7	8.56511136480155	genic	protein_coding	1.03637068430812	0.150014620739378	absent	B-cell	CL:0000236
ENSMUSG00000039943	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039952	8	9.78869870263035	genic	protein_coding	1.17624750037352	0.11974799406329	absent	B-cell	CL:0000236
ENSMUSG00000039953	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039954	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039956	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039958	9	11.0122860404591	genic	protein_coding	1.29962759617211	0.0968643183543079	absent	B-cell	CL:0000236
ENSMUSG00000039959	4	4.89434935131517	genic	protein_coding	0.450161905250094	0.326296851206486	absent	B-cell	CL:0000236
ENSMUSG00000039960	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039962	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039963	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039967	110	134.594607161167	genic	protein_coding	3.92183831834382	4.39379763761738e-05	present	B-cell	CL:0000236
ENSMUSG00000039968	73	89.3218756615019	genic	protein_coding	3.49233316354724	0.000239410305109236	present	B-cell	CL:0000236
ENSMUSG00000039976	1	1.22358733782879	genic	protein_coding	-1.00200928499676	0.841830445770028	absent	B-cell	CL:0000236
ENSMUSG00000039977	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039981	73	89.3218756615019	genic	protein_coding	3.49233316354724	0.000239410305109236	present	B-cell	CL:0000236
ENSMUSG00000039982	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000039983	19	23.2481594187471	genic	protein_coding	2.0823496916431	0.0186552700469892	present	B-cell	CL:0000236
ENSMUSG00000039985	60	73.4152402697276	genic	protein_coding	3.28689888844462	0.000506485989734109	present	B-cell	CL:0000236
ENSMUSG00000039987	28	34.2604454592062	genic	protein_coding	2.48854187455497	0.00641340654964956	present	B-cell	CL:0000236
ENSMUSG00000039988	34	41.601969486179	genic	protein_coding	2.69192419976081	0.00355205447788473	present	B-cell	CL:0000236
ENSMUSG00000039989	30	36.7076201348638	genic	protein_coding	2.56081329332119	0.00522137302091883	present	B-cell	CL:0000236
