"#libraryId"	"experimentId"	"platform"	"organId"	"organName"	"uberonId"	"uberonName"	"stageId"	"stageName"	"infoOrgan"	"infoStage"	"sampleTitle"	"sampleSource"	"sampleDescription"	"sampleCharacteristics"	"organAnnotationStatus"	"organBiologicalStatus"	"stageAnnotationStatus"	"stageBiologicalStatus"	"sex"	"strain"	"speciesId"	"comment"	"annotatorId"	"lastModificationDate"	"replicate"	"infoReplicate"	
"SRX196310"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000948"	"heart"	"UBERON:0000113"	"post-juvenile adult stage"	"heart"	"breeding age"	"rat_c_heart"				"perfect match"	"not documented"	"other"	"partial sampling"	"NA"	"Sprague-Dawley"	10116	"Rattus norvegicus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196311"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000082"	"adult mammalian kidney"	"UBERON:0000113"	"post-juvenile adult stage"	"kidney"	"breeding age"	"rat_c_kidney"				"perfect match"	"not documented"	"other"	"partial sampling"	"NA"	"Sprague-Dawley"	10116	"Rattus norvegicus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196312"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002107"	"liver"	"UBERON:0000113"	"post-juvenile adult stage"	"liver"	"breeding age"	"rat_c_liver"				"perfect match"	"not documented"	"other"	"partial sampling"	"NA"	"Sprague-Dawley"	10116	"Rattus norvegicus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196313"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002048"	"lung"	"UBERON:0000113"	"post-juvenile adult stage"	"lung"	"breeding age"	"rat_c_lung"				"perfect match"	"not documented"	"other"	"partial sampling"	"NA"	"Sprague-Dawley"	10116	"Rattus norvegicus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196314"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0001134"	"skeletal muscle tissue"	"UBERON:0000113"	"post-juvenile adult stage"	"skeletal muscle"	"breeding age"	"rat_c_skm"				"perfect match"	"not documented"	"other"	"partial sampling"	"NA"	"Sprague-Dawley"	10116	"Rattus norvegicus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196315"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002106"	"spleen"	"UBERON:0000113"	"post-juvenile adult stage"	"spleen"	"breeding age"	"rat_c_spleen"				"perfect match"	"not documented"	"other"	"partial sampling"	"NA"	"Sprague-Dawley"	10116	"Rattus norvegicus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196316"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000473"	"testis"	"UBERON:0000113"	"post-juvenile adult stage"	"testes"	"breeding age"	"rat_c_testes"				"perfect match"	"not documented"	"other"	"partial sampling"	"M"	"Sprague-Dawley"	10116	"Rattus norvegicus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196317"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000955"	"brain"	"UBERON:0018241"	"prime adult stage"	"brain"	"breeding age"	"rhesus_a_brain"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196318"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0001155"	"colon"	"UBERON:0018241"	"prime adult stage"	"colon"	"breeding age"	"rhesus_a_colon"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196319"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000948"	"heart"	"UBERON:0018241"	"prime adult stage"	"heart"	"breeding age"	"rhesus_a_heart"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196320"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000082"	"adult mammalian kidney"	"UBERON:0018241"	"prime adult stage"	"kidney"	"breeding age"	"rhesus_a_kidney"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196321"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002107"	"liver"	"UBERON:0018241"	"prime adult stage"	"liver"	"breeding age"	"rhesus_a_liver"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196322"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002048"	"lung"	"UBERON:0018241"	"prime adult stage"	"lung"	"breeding age"	"rhesus_a_lung"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196323"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0001134"	"skeletal muscle tissue"	"UBERON:0018241"	"prime adult stage"	"skeletal muscle"	"breeding age"	"rhesus_a_skm"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196324"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002106"	"spleen"	"UBERON:0018241"	"prime adult stage"	"spleen"	"breeding age"	"rhesus_a_spleen"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196325"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000473"	"testis"	"UBERON:0018241"	"prime adult stage"	"testes"	"breeding age"	"rhesus_a_testes"				"perfect match"	"not documented"	"perfect match"	"not documented"	"M"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196326"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000955"	"brain"	"UBERON:0018241"	"prime adult stage"	"brain"	"breeding age"	"rhesus_b_brain"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196327"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0001155"	"colon"	"UBERON:0018241"	"prime adult stage"	"colon"	"breeding age"	"rhesus_b_colon"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196328"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000948"	"heart"	"UBERON:0018241"	"prime adult stage"	"heart"	"breeding age"	"rhesus_b_heart"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196329"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000082"	"adult mammalian kidney"	"UBERON:0018241"	"prime adult stage"	"kidney"	"breeding age"	"rhesus_b_kidney"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196330"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002107"	"liver"	"UBERON:0018241"	"prime adult stage"	"liver"	"breeding age"	"rhesus_b_liver"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196331"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002048"	"lung"	"UBERON:0018241"	"prime adult stage"	"lung"	"breeding age"	"rhesus_b_lung"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196332"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0001134"	"skeletal muscle tissue"	"UBERON:0018241"	"prime adult stage"	"skeletal muscle"	"breeding age"	"rhesus_b_skm"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196333"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002106"	"spleen"	"UBERON:0018241"	"prime adult stage"	"spleen"	"breeding age"	"rhesus_b_spleen"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196334"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000473"	"testis"	"UBERON:0018241"	"prime adult stage"	"testes"	"breeding age"	"rhesus_b_testes"				"perfect match"	"not documented"	"perfect match"	"not documented"	"M"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196335"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000955"	"brain"	"UBERON:0018241"	"prime adult stage"	"brain"	"breeding age"	"rhesus_c_brain"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196336"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0001155"	"colon"	"UBERON:0018241"	"prime adult stage"	"colon"	"breeding age"	"rhesus_c_colon"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196337"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000948"	"heart"	"UBERON:0018241"	"prime adult stage"	"heart"	"breeding age"	"rhesus_c_heart"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196338"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000082"	"adult mammalian kidney"	"UBERON:0018241"	"prime adult stage"	"kidney"	"breeding age"	"rhesus_c_kidney"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196339"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002107"	"liver"	"UBERON:0018241"	"prime adult stage"	"liver"	"breeding age"	"rhesus_c_liver"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196340"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002048"	"lung"	"UBERON:0018241"	"prime adult stage"	"lung"	"breeding age"	"rhesus_c_lung"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196341"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0001134"	"skeletal muscle tissue"	"UBERON:0018241"	"prime adult stage"	"skeletal muscle"	"breeding age"	"rhesus_c_skm"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196342"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002106"	"spleen"	"UBERON:0018241"	"prime adult stage"	"spleen"	"breeding age"	"rhesus_c_spleen"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196343"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000473"	"testis"	"UBERON:0018241"	"prime adult stage"	"testes"	"breeding age"	"rhesus_c_testes"				"perfect match"	"not documented"	"perfect match"	"not documented"	"M"	"NA"	9544	"Macaca mulatta"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196344"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000955"	"brain"	"UBERON:0018241"	"prime adult stage"	"brain"	"breeding age"	"cow_a_brain"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196345"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0001155"	"colon"	"UBERON:0018241"	"prime adult stage"	"colon"	"breeding age"	"cow_a_colon"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196346"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000948"	"heart"	"UBERON:0018241"	"prime adult stage"	"heart"	"breeding age"	"cow_a_heart"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196347"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000082"	"adult mammalian kidney"	"UBERON:0018241"	"prime adult stage"	"kidney"	"breeding age"	"cow_a_kidney"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196348"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002107"	"liver"	"UBERON:0018241"	"prime adult stage"	"liver"	"breeding age"	"cow_a_liver"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196349"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002048"	"lung"	"UBERON:0018241"	"prime adult stage"	"lung"	"breeding age"	"cow_a_lung"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196350"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0001134"	"skeletal muscle tissue"	"UBERON:0018241"	"prime adult stage"	"skeletal muscle"	"breeding age"	"cow_a_skm"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196351"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002106"	"spleen"	"UBERON:0018241"	"prime adult stage"	"spleen"	"breeding age"	"cow_a_spleen"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196352"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000473"	"testis"	"UBERON:0018241"	"prime adult stage"	"testes"	"breeding age"	"cow_a_testes"				"perfect match"	"not documented"	"perfect match"	"not documented"	"M"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196353"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000955"	"brain"	"UBERON:0018241"	"prime adult stage"	"brain"	"breeding age"	"cow_b_brain"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196354"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0001155"	"colon"	"UBERON:0018241"	"prime adult stage"	"colon"	"breeding age"	"cow_b_colon"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196355"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000948"	"heart"	"UBERON:0018241"	"prime adult stage"	"heart"	"breeding age"	"cow_b_heart"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196356"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000082"	"adult mammalian kidney"	"UBERON:0018241"	"prime adult stage"	"kidney"	"breeding age"	"cow_b_kidney"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196357"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002107"	"liver"	"UBERON:0018241"	"prime adult stage"	"liver"	"breeding age"	"cow_b_liver"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196358"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002048"	"lung"	"UBERON:0018241"	"prime adult stage"	"lung"	"breeding age"	"cow_b_lung"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196359"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0001134"	"skeletal muscle tissue"	"UBERON:0018241"	"prime adult stage"	"skeletal muscle"	"breeding age"	"cow_b_skm"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196360"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002106"	"spleen"	"UBERON:0018241"	"prime adult stage"	"spleen"	"breeding age"	"cow_b_spleen"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196361"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000473"	"testis"	"UBERON:0018241"	"prime adult stage"	"testes"	"breeding age"	"cow_b_testes"				"perfect match"	"not documented"	"perfect match"	"not documented"	"M"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196362"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000955"	"brain"	"UBERON:0018241"	"prime adult stage"	"brain"	"breeding age"	"cow_c_brain"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196363"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0001155"	"colon"	"UBERON:0018241"	"prime adult stage"	"colon"	"breeding age"	"cow_c_colon"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196364"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000948"	"heart"	"UBERON:0018241"	"prime adult stage"	"heart"	"breeding age"	"cow_c_heart"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196365"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0000082"	"adult mammalian kidney"	"UBERON:0018241"	"prime adult stage"	"kidney"	"breeding age"	"cow_c_kidney"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196366"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002107"	"liver"	"UBERON:0018241"	"prime adult stage"	"liver"	"breeding age"	"cow_c_liver"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
"SRX196367"	"GSE41637"	"Illumina HiSeq 2000"			"UBERON:0002048"	"lung"	"UBERON:0018241"	"prime adult stage"	"lung"	"breeding age"	"cow_c_lung"				"perfect match"	"not documented"	"perfect match"	"not documented"	"NA"	"NA"	9913	"Bos taurus"	"ANN"	"2014-02-12"		"GEO - [...]  9 tissues from 5 species, 3 individuals per species [...] two samples for mouse_heart...we sequenced cDNA from 9 tissues from 4 mammals and one bird in biological triplicate"	
